buller2,ind_weight,ind_month,ind_season,treatment_protocol
0,455,2021-04,Autumn,AB11
0,471,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,471,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
0,492,2021-04,Autumn,AB11
0,510,2021-04,Autumn,AB11
0,480,2021-04,Autumn,AB11
1,470,2021-04,Autumn,AB11
1,502,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
1,426,2021-04,Autumn,AB11
0,498,2021-04,Autumn,AB11
0,473,2021-04,Autumn,AB11
1,478,2021-04,Autumn,ANA10
0,474,2021-04,Autumn,AB11
0,478,2021-04,Autumn,AB11
1,451,2021-04,Autumn,AB11
1,403,2021-04,Autumn,AB11
1,418,2021-04,Autumn,AB11
0,467,2021-04,Autumn,AB11
1,456,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,455,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,430,2021-04,Autumn,AB11
0,475,2021-04,Autumn,AB11
1,415,2021-04,Autumn,AB11
0,442,2021-04,Autumn,ANA10
1,431,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,402,2021-04,Autumn,AB11
0,450,2021-04,Autumn,AB11
1,385,2021-04,Autumn,AB11
1,423,2021-04,Autumn,AB11
0,396,2021-04,Autumn,AB11
0,412,2021-04,Autumn,AB11
1,434,2021-04,Autumn,ANA10
0,416,2021-04,Autumn,AB11
1,454,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
0,466,2021-04,Autumn,AB11
0,438,2021-04,Autumn,AB11
1,433,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
1,426,2021-04,Autumn,AB11
0,437,2021-04,Autumn,AB11
1,524,2021-04,Autumn,AB11
0,491,2021-04,Autumn,AB11
1,489,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,495,2021-04,Autumn,AB11
0,506,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
1,470,2021-04,Autumn,AB11
0,506,2021-04,Autumn,AB11
1,455,2021-04,Autumn,AB11
0,441,2021-04,Autumn,AB11
1,483,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,473,2021-04,Autumn,AB11
1,457,2021-04,Autumn,AB11
0,451,2021-04,Autumn,AB11
0,502,2021-04,Autumn,AB11
0,469,2021-04,Autumn,AB11
0,466,2021-04,Autumn,AB11
1,468,2021-04,Autumn,ANA10
0,458,2021-04,Autumn,AB11
1,466,2021-04,Autumn,AB11
1,464,2021-04,Autumn,AB11
0,458,2021-04,Autumn,AB11
1,462,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,417,2021-04,Autumn,AB11
0,414,2021-04,Autumn,AB11
0,379,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,416,2021-04,Autumn,AB11
0,419,2021-04,Autumn,AB11
0,446,2021-04,Autumn,AB11
0,409,2021-04,Autumn,AB11
1,474,2021-04,Autumn,AB11
0,444,2021-04,Autumn,ANA10
1,481,2021-04,Autumn,AB11
1,446,2021-04,Autumn,AB11
0,444,2021-04,Autumn,AB11
1,477,2021-04,Autumn,ANA10
0,420,2021-04,Autumn,AB11
0,461,2021-04,Autumn,AB11
0,436,2021-04,Autumn,AB11
0,446,2021-04,Autumn,AB11
0,493,2021-04,Autumn,AB11
1,452,2021-04,Autumn,ANA10
0,456,2021-04,Autumn,AB11
0,460,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
0,432,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
1,454,2021-04,Autumn,AB11
0,461,2021-04,Autumn,AB11
0,454,2021-04,Autumn,AB11
0,463,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
0,470,2021-04,Autumn,AB11
1,412,2021-04,Autumn,AB11
0,491,2021-04,Autumn,AB11
1,464,2021-04,Autumn,AB11
1,451,2021-04,Autumn,ANA10
0,444,2021-04,Autumn,AB11
0,504,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,466,2021-04,Autumn,AB11
0,440,2021-04,Autumn,AB11
0,471,2021-04,Autumn,AB11
0,518,2021-04,Autumn,AB11
0,441,2021-04,Autumn,AB11
0,487,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
0,463,2021-04,Autumn,AB11
1,459,2021-04,Autumn,ANA10
1,483,2021-04,Autumn,ANA10
0,407,2021-04,Autumn,AB11
1,446,2021-04,Autumn,AB11
0,443,2021-04,Autumn,AB11
1,432,2021-04,Autumn,AB11
0,454,2021-04,Autumn,AB11
1,449,2021-04,Autumn,AB11
1,463,2021-04,Autumn,AB11
1,469,2021-04,Autumn,AB11
0,417,2021-04,Autumn,AB11
1,433,2021-04,Autumn,AB11
1,493,2021-04,Autumn,ANA10
0,493,2021-04,Autumn,AB11
0,428,2021-04,Autumn,AB11
1,424,2021-04,Autumn,ANA10
1,504,2021-04,Autumn,AB11
1,417,2021-04,Autumn,AB11
0,472,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,390,2021-04,Autumn,AB11
0,419,2021-04,Autumn,AB11
0,421,2021-04,Autumn,AB11
0,428,2021-04,Autumn,AB11
1,455,2021-04,Autumn,AB11
0,454,2021-04,Autumn,AB11
0,471,2021-04,Autumn,AB11
0,479,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,476,2021-04,Autumn,AB11
1,399,2021-04,Autumn,AB11
0,482,2021-04,Autumn,AB11
0,446,2021-04,Autumn,AB11
0,499,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
1,457,2021-04,Autumn,AB11
0,448,2021-04,Autumn,AB11
0,489,2021-04,Autumn,AB11
0,470,2021-04,Autumn,AB11
0,452,2021-04,Autumn,AB11
0,439,2021-04,Autumn,AB11
0,464,2021-04,Autumn,AB11
0,438,2021-04,Autumn,AB11
0,488,2021-04,Autumn,AB11
1,371,2021-04,Autumn,AB11
0,454,2021-04,Autumn,AB11
0,421,2021-04,Autumn,AB11
0,375,2021-04,Autumn,AB11
1,432,2021-04,Autumn,AB11
1,426,2021-04,Autumn,AB11
1,378,2021-04,Autumn,AB11
0,487,2021-04,Autumn,AB11
1,477,2021-04,Autumn,AB11
1,480,2021-04,Autumn,AB11
0,478,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,483,2021-04,Autumn,AB11
0,474,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
0,433,2021-04,Autumn,AB11
0,460,2021-04,Autumn,AB11
0,476,2021-04,Autumn,AB11
0,530,2021-04,Autumn,AB11
0,466,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
1,455,2021-04,Autumn,AB11
0,463,2021-04,Autumn,AB11
0,475,2021-04,Autumn,AB11
0,452,2021-04,Autumn,AB11
1,450,2021-04,Autumn,AB11
0,489,2021-04,Autumn,AB11
0,497,2021-04,Autumn,AB11
0,467,2021-04,Autumn,AB11
1,454,2021-04,Autumn,AB11
0,467,2021-04,Autumn,AB11
0,450,2021-04,Autumn,AB11
0,488,2021-04,Autumn,AB11
0,374,2021-04,Autumn,AB11
1,376,2021-04,Autumn,AB11
0,480,2021-04,Autumn,ANA10
1,424,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
1,361,2021-04,Autumn,AB11
0,483,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,406,2021-04,Autumn,AB11
1,392,2021-04,Autumn,AB11
1,441,2021-04,Autumn,AB11
0,472,2021-04,Autumn,AB11
0,417,2021-04,Autumn,AB11
0,419,2021-04,Autumn,AB11
0,490,2021-04,Autumn,AB11
0,419,2021-04,Autumn,AB11
0,458,2021-04,Autumn,AB11
1,466,2021-04,Autumn,ANA10
0,368,2021-04,Autumn,AB11
0,508,2021-04,Autumn,AB11
1,462,2021-04,Autumn,AB11
1,497,2021-04,Autumn,AB11
1,450,2021-04,Autumn,AB11
1,388,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,455,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
1,401,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
1,446,2021-04,Autumn,AB11
1,461,2021-04,Autumn,AB11
0,417,2021-04,Autumn,AB11
0,375,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
0,440,2021-04,Autumn,AB11
0,426,2021-04,Autumn,AB11
0,427,2021-04,Autumn,AB11
1,472,2021-04,Autumn,AB11
0,450,2021-04,Autumn,AB11
0,406,2021-04,Autumn,AB11
1,475,2021-04,Autumn,AB11
0,433,2021-04,Autumn,AB11
0,439,2021-04,Autumn,AB11
1,436,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,499,2021-04,Autumn,AB11
1,493,2021-04,Autumn,AB11
0,458,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
0,477,2021-04,Autumn,AB11
0,401,2021-04,Autumn,AB11
0,427,2021-04,Autumn,AB11
0,387,2021-04,Autumn,AB11
0,467,2021-04,Autumn,AB11
1,448,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
0,454,2021-04,Autumn,AB11
0,419,2021-04,Autumn,AB11
0,399,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
1,449,2021-04,Autumn,AB11
0,417,2021-04,Autumn,AB11
1,483,2021-04,Autumn,AB11
0,420,2021-04,Autumn,AB11
1,432,2021-04,Autumn,AB11
1,412,2021-04,Autumn,AB11
0,397,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
1,440,2021-04,Autumn,AB11
1,500,2021-04,Autumn,AB11
0,358,2021-04,Autumn,AB11
0,451,2021-04,Autumn,AB11
0,409,2021-04,Autumn,AB11
0,400,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
0,444,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,407,2021-04,Autumn,AB11
0,443,2021-04,Autumn,AB11
1,390,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,475,2021-04,Autumn,AB11
1,462,2021-04,Autumn,AB11
0,447,2021-04,Autumn,AB11
0,496,2021-04,Autumn,AB11
0,469,2021-04,Autumn,AB11
1,445,2021-04,Autumn,AB11
1,489,2021-04,Autumn,AB11
0,417,2021-04,Autumn,AB11
0,472,2021-04,Autumn,AB11
0,483,2021-04,Autumn,AB11
0,492,2021-04,Autumn,AB11
1,458,2021-04,Autumn,AB11
0,489,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
1,461,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
1,438,2021-04,Autumn,AB11
0,403,2021-04,Autumn,AB11
0,434,2021-04,Autumn,AB11
0,450,2021-04,Autumn,AB11
0,409,2021-04,Autumn,AB11
0,440,2021-04,Autumn,AB11
0,474,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,387,2021-04,Autumn,AB11
0,403,2021-04,Autumn,AB11
0,406,2021-04,Autumn,AB11
1,486,2021-04,Autumn,AB11
1,444,2021-04,Autumn,AB11
0,457,2021-04,Autumn,AB11
1,449,2021-04,Autumn,AB11
1,485,2021-04,Autumn,AB11
0,451,2021-04,Autumn,AB11
0,461,2021-04,Autumn,AB11
0,467,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,480,2021-04,Autumn,AB11
0,480,2021-04,Autumn,AB11
0,480,2021-04,Autumn,AB11
0,473,2021-04,Autumn,AB11
0,451,2021-04,Autumn,AB11
0,443,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
0,393,2021-04,Autumn,AB11
0,452,2021-04,Autumn,AB11
1,440,2021-04,Autumn,AB11
0,444,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,445,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,430,2021-04,Autumn,AB11
0,407,2021-04,Autumn,AB11
0,375,2021-04,Autumn,AB11
0,377,2021-04,Autumn,AB11
0,421,2021-04,Autumn,AB11
0,469,2021-04,Autumn,AB11
0,412,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
1,480,2021-04,Autumn,AB11
0,436,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
0,444,2021-04,Autumn,AB11
0,419,2021-04,Autumn,AB11
1,436,2021-04,Autumn,AB11
0,445,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,451,2021-04,Autumn,AB11
0,472,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,416,2021-04,Autumn,AB11
0,488,2021-04,Autumn,AB11
0,412,2021-04,Autumn,AB11
0,438,2021-04,Autumn,AB11
0,452,2021-04,Autumn,AB11
0,429,2021-04,Autumn,AB11
0,468,2021-04,Autumn,AB11
0,345,2021-04,Autumn,ANA10
0,424,2021-04,Autumn,AB11
0,468,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
0,444,2021-04,Autumn,AB11
0,440,2021-04,Autumn,AB11
0,457,2021-04,Autumn,AB11
0,423,2021-04,Autumn,AB11
1,514,2021-04,Autumn,ANA10
0,495,2021-04,Autumn,AB11
0,397,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,467,2021-04,Autumn,AB11
0,460,2021-04,Autumn,ANA10
1,444,2021-04,Autumn,ANA10
0,436,2021-04,Autumn,AB11
1,436,2021-04,Autumn,AB11
0,452,2021-04,Autumn,AB11
1,480,2021-04,Autumn,ANA10
1,415,2021-04,Autumn,AB11
0,440,2021-04,Autumn,AB11
0,423,2021-04,Autumn,AB11
0,448,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
0,528,2021-04,Autumn,AB11
0,504,2021-04,Autumn,AB11
0,438,2021-04,Autumn,AB11
0,458,2021-04,Autumn,AB11
0,460,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
1,433,2021-04,Autumn,AB11
0,484,2021-04,Autumn,AB11
0,441,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
0,487,2021-04,Autumn,AB11
1,504,2021-04,Autumn,AB11
0,560,2021-04,Autumn,AB11
0,437,2021-04,Autumn,AB11
0,450,2021-04,Autumn,AB11
0,420,2021-04,Autumn,AB11
1,377,2021-04,Autumn,ANA10
0,458,2021-04,Autumn,AB11
1,441,2021-04,Autumn,AB11
0,450,2021-04,Autumn,AB11
1,429,2021-04,Autumn,AB11
0,500,2021-04,Autumn,AB11
0,407,2021-04,Autumn,AB11
0,493,2021-04,Autumn,AB11
0,490,2021-04,Autumn,AB11
0,427,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,430,2021-04,Autumn,AB11
0,497,2021-04,Autumn,AB11
0,462,2021-04,Autumn,ANA10
0,441,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,458,2021-04,Autumn,AB11
0,452,2021-04,Autumn,AB11
0,446,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,429,2021-04,Autumn,AB11
0,420,2021-04,Autumn,AB11
1,432,2021-04,Autumn,AB11
0,520,2021-04,Autumn,AB11
0,421,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
1,473,2021-04,Autumn,ANA10
1,441,2021-04,Autumn,AB11
0,376,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
0,444,2021-04,Autumn,AB11
1,437,2021-04,Autumn,AB11
0,477,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,455,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
1,468,2021-04,Autumn,ANA10
0,435,2021-04,Autumn,AB11
1,429,2021-04,Autumn,AB11
0,430,2021-04,Autumn,AB11
0,423,2021-04,Autumn,AB11
1,434,2021-04,Autumn,AB11
1,413,2021-04,Autumn,AB11
0,484,2021-04,Autumn,AB11
1,481,2021-04,Autumn,AB11
0,491,2021-04,Autumn,AB11
0,443,2021-04,Autumn,AB11
1,427,2021-04,Autumn,ANA10
1,447,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
0,468,2021-04,Autumn,AB11
0,475,2021-04,Autumn,AB11
0,421,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,420,2021-04,Autumn,AB11
0,455,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
0,485,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
1,382,2021-04,Autumn,ANA10
1,398,2021-04,Autumn,AB11
0,405,2021-04,Autumn,AB11
0,451,2021-04,Autumn,AB11
0,524,2021-04,Autumn,AB11
1,435,2021-04,Autumn,AB11
0,508,2021-04,Autumn,AB11
0,506,2021-04,Autumn,AB11
1,437,2021-04,Autumn,AB11
1,441,2021-04,Autumn,AB11
0,526,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
0,464,2021-04,Autumn,AB11
0,454,2021-04,Autumn,AB11
0,443,2021-04,Autumn,AB11
1,467,2021-04,Autumn,ANA10
0,486,2021-04,Autumn,AB11
1,462,2021-04,Autumn,ANA10
1,426,2021-04,Autumn,ANA10
1,464,2021-04,Autumn,ANA10
0,445,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,454,2021-04,Autumn,AB11
1,462,2021-04,Autumn,AB11
0,433,2021-04,Autumn,AB11
0,466,2021-04,Autumn,AB11
0,463,2021-04,Autumn,AB11
0,463,2021-04,Autumn,AB11
0,476,2021-04,Autumn,AB11
0,439,2021-04,Autumn,AB11
1,447,2021-04,Autumn,AB11
0,405,2021-04,Autumn,AB11
0,444,2021-04,Autumn,AB11
0,466,2021-04,Autumn,AB11
0,450,2021-04,Autumn,AB11
0,467,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,464,2021-04,Autumn,AB11
1,470,2021-04,Autumn,ANA10
0,470,2021-04,Autumn,AB11
0,433,2021-04,Autumn,AB11
1,448,2021-04,Autumn,AB11
1,429,2021-04,Autumn,AB11
0,477,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
1,457,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
0,443,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,446,2021-04,Autumn,AB11
0,461,2021-04,Autumn,AB11
1,420,2021-04,Autumn,AB11
0,470,2021-04,Autumn,AB11
0,416,2021-04,Autumn,AB11
0,463,2021-04,Autumn,AB11
0,439,2021-04,Autumn,AB11
0,434,2021-04,Autumn,AB11
1,478,2021-04,Autumn,ANA10
1,445,2021-04,Autumn,AB11
0,447,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
0,438,2021-04,Autumn,AB11
1,446,2021-04,Autumn,AB11
1,434,2021-04,Autumn,AB11
1,438,2021-04,Autumn,ANA10
0,441,2021-04,Autumn,AB11
0,455,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
1,451,2021-04,Autumn,AB11
1,458,2021-04,Autumn,AB11
0,466,2021-04,Autumn,AB11
1,482,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,481,2021-04,Autumn,AB11
0,473,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,465,2021-04,Autumn,AB11
1,453,2021-04,Autumn,AB11
0,449,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,479,2021-04,Autumn,AB11
1,463,2021-04,Autumn,AB11
0,437,2021-04,Autumn,AB11
0,477,2021-04,Autumn,AB11
0,502,2021-04,Autumn,AB11
0,470,2021-04,Autumn,AB11
0,452,2021-04,Autumn,AB11
1,448,2021-04,Autumn,AB11
0,456,2021-04,Autumn,AB11
0,454,2021-04,Autumn,ANA10
0,446,2021-04,Autumn,AB11
0,445,2021-04,Autumn,AB11
1,444,2021-04,Autumn,AB11
0,426,2021-04,Autumn,AB11
0,335,2021-04,Autumn,AB11
1,437,2021-04,Autumn,AB11
1,424,2021-04,Autumn,AB11
1,396,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
0,518,2021-04,Autumn,AB11
1,410,2021-04,Autumn,AB11
0,407,2021-04,Autumn,AB11
0,301,2021-04,Autumn,AB11
0,484,2021-04,Autumn,AB11
1,451,2021-04,Autumn,AB11
0,388,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
1,403,2021-04,Autumn,AB11
0,410,2021-04,Autumn,AB11
0,407,2021-04,Autumn,AB11
0,568,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,502,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,433,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
0,428,2021-04,Autumn,AB11
0,455,2021-04,Autumn,AB11
1,432,2021-04,Autumn,AB11
0,408,2021-04,Autumn,AB11
1,412,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
0,436,2021-04,Autumn,AB11
1,395,2021-04,Autumn,AB11
1,441,2021-04,Autumn,AB11
0,411,2021-04,Autumn,AB11
1,414,2021-04,Autumn,AB11
0,443,2021-04,Autumn,AB11
0,428,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,434,2021-04,Autumn,AB11
0,453,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
1,424,2021-04,Autumn,AB11
0,388,2021-04,Autumn,AB11
0,375,2021-04,Autumn,AB11
0,386,2021-04,Autumn,AB11
0,411,2021-04,Autumn,AB11
0,404,2021-04,Autumn,AB11
0,440,2021-04,Autumn,AB11
1,467,2021-04,Autumn,ANA10
0,497,2021-04,Autumn,AB11
0,420,2021-04,Autumn,AB11
0,432,2021-04,Autumn,AB11
1,499,2021-04,Autumn,ANA10
0,339,2021-04,Autumn,AB11
0,514,2021-04,Autumn,AB11
0,340,2021-04,Autumn,AB11
0,395,2021-04,Autumn,AB11
0,427,2021-04,Autumn,AB11
0,387,2021-04,Autumn,AB11
0,304,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,433,2021-04,Autumn,AB11
0,407,2021-04,Autumn,AB11
1,415,2021-04,Autumn,AB11
1,459,2021-04,Autumn,AB11
0,462,2021-04,Autumn,AB11
0,441,2021-04,Autumn,AB11
0,391,2021-04,Autumn,AB11
0,338,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,329,2021-04,Autumn,AB11
0,419,2021-04,Autumn,AB11
0,396,2021-04,Autumn,AB11
0,386,2021-04,Autumn,AB11
1,458,2021-04,Autumn,AB11
0,451,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
0,399,2021-04,Autumn,AB11
0,430,2021-04,Autumn,AB11
1,401,2021-04,Autumn,AB11
0,353,2021-04,Autumn,AB11
0,400,2021-04,Autumn,AB11
0,304,2021-04,Autumn,AB11
0,393,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
0,423,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
0,441,2021-04,Autumn,AB11
1,434,2021-04,Autumn,AB11
0,379,2021-04,Autumn,AB11
0,374,2021-04,Autumn,AB11
1,433,2021-04,Autumn,AB11
1,399,2021-04,Autumn,AB11
0,439,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
1,431,2021-04,Autumn,AB11
0,434,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
0,403,2021-04,Autumn,AB11
1,440,2021-04,Autumn,AB11
1,400,2021-04,Autumn,AB11
0,412,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,422,2021-04,Autumn,AB11
1,411,2021-04,Autumn,AB11
0,425,2021-04,Autumn,AB11
1,471,2021-04,Autumn,AB11
0,408,2021-04,Autumn,AB11
0,380,2021-04,Autumn,AB11
0,362,2021-04,Autumn,ANA10
0,331,2021-04,Autumn,AB11
0,307,2021-04,Autumn,AB11
0,374,2021-04,Autumn,AB11
0,287,2021-04,Autumn,AB11
0,350,2021-04,Autumn,AB11
0,375,2021-04,Autumn,AB11
0,338,2021-04,Autumn,AB11
0,370,2021-04,Autumn,AB11
0,360,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
0,510,2021-04,Autumn,AB11
1,554,2021-04,Autumn,AB11
0,428,2021-04,Autumn,AB11
0,460,2021-04,Autumn,AB11
0,514,2021-04,Autumn,AB11
1,391,2021-04,Autumn,AB11
0,395,2021-04,Autumn,AB11
0,504,2021-04,Autumn,AB11
0,512,2021-04,Autumn,AB11
0,432,2021-04,Autumn,AB11
0,504,2021-04,Autumn,AB11
1,448,2021-04,Autumn,ANA10
1,512,2021-04,Autumn,AB11
0,424,2021-04,Autumn,AB11
0,414,2021-04,Autumn,AB11
0,428,2021-04,Autumn,AB11
1,441,2021-04,Autumn,AB11
1,317,2021-04,Autumn,AB11
0,385,2021-04,Autumn,AB11
0,401,2021-04,Autumn,AB11
1,446,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
0,502,2021-04,Autumn,AB11
0,446,2021-04,Autumn,AB11
0,431,2021-04,Autumn,AB11
0,372,2021-04,Autumn,AB11
0,365,2021-04,Autumn,AB11
0,404,2021-04,Autumn,AB11
1,508,2021-04,Autumn,AB11
1,518,2021-04,Autumn,AB11
0,498,2021-04,Autumn,ANA10
0,538,2021-04,Autumn,AB11
0,506,2021-04,Autumn,AB11
0,548,2021-04,Autumn,AB11
1,439,2021-04,Autumn,AB11
0,442,2021-04,Autumn,AB11
0,429,2021-04,Autumn,AB11
0,423,2021-04,Autumn,AB11
0,408,2021-04,Autumn,AB11
0,435,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
0,421,2021-04,Autumn,AB11
0,459,2021-04,Autumn,AB11
0,397,2021-04,Autumn,AB11
0,382,2021-04,Autumn,AB11
0,385,2021-04,Autumn,AB11
0,409,2021-04,Autumn,AB11
0,381,2021-04,Autumn,AB11
1,392,2021-04,Autumn,AB11
0,359,2021-04,Autumn,AB11
0,315,2021-04,Autumn,ANA10
0,328,2021-04,Autumn,AB11
0,373,2021-04,Autumn,AB11
0,400,2021-04,Autumn,AB11
0,411,2021-04,Autumn,AB11
1,392,2021-04,Autumn,AB11
0,411,2021-04,Autumn,AB11
1,456,2021-04,Autumn,AB11
0,418,2021-04,Autumn,AB11
0,292,2021-04,Autumn,AB11
1,347,2021-04,Autumn,AB11
0,317,2021-04,Autumn,AB11
0,379,2021-04,Autumn,AB11
0,455,2021-04,Autumn,AB11
0,440,2021-04,Autumn,AB11
1,396,2021-04,Autumn,AB11
0,326,2021-04,Autumn,AB11
1,457,2021-04,Autumn,AB11
0,394,2021-04,Autumn,AB11
0,359,2021-04,Autumn,AB11
1,427,2021-04,Autumn,AB11
0,484,2021-04,Autumn,AB11
0,385,2021-04,Autumn,AB11
0,429,2021-04,Autumn,AB11
0,420,2021-04,Autumn,AB11
1,401,2021-04,Autumn,AB11
0,415,2021-04,Autumn,AB11
1,407,2021-04,Autumn,AB11
1,331,2021-04,Autumn,ANA10
1,394,2021-04,Autumn,AB11
0,371,2021-04,Autumn,AB11
0,432,2021-04,Autumn,AB11
